Engine,url,Make,Model,id,ModalInfo,Dealership,Location,first_seen,Price,last_seen
"1,2",https://www.nettiauto.com/volkswagen/golf/8425727,Volkswagen,Golf,8425727,"Trendline 1,2 TSI 63 kW (85 hv) BlueMotion Technology 4-ovinen 6 KK KOROTONTA JA KULUTONTA MAKSUAIKA",True,Seinäjoki,17.07.2017,14890,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8935737,Volkswagen,Golf,8935737,"High 2,0 TDI 103 5ov 4Motion **Korko Huoltorahalla vain 1,9%+kulut**",True,Joensuu,17.07.2017,15890,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8911644,Volkswagen,Golf,8911644,"Highline 1,4 TSI 103 kW (140 hv) DSG-automaatti",True,Vaasa,17.07.2017,22900,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8770976,Volkswagen,Golf,8770976,"Comfortline 1,2 TSI BlueM 5ov DSG (MY15)",True,Kuusamo,17.07.2017,19900,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8646674,Volkswagen,Golf,8646674,"Trendline 1,2 TSI 105 hv BlueMotion Technology 4-ovinen",True,Vaasa,17.07.2017,12500,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8922880,Volkswagen,Golf,8922880,"Comfortline 1,2 TSI BlueM 5ov (MY15)",True,Mikkeli,17.07.2017,19900,17.07.2017
"1,0",https://www.nettiauto.com/volkswagen/golf/8793838,Volkswagen,Golf,8793838,"Trendline 1,0 TSI 63",True,Hämeenlinna,17.07.2017,24034,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8745799,Volkswagen,Golf,8745799,Trendline 1.2 TSI 105HV BlueMotion Technology 5D,True,Nokia,17.07.2017,9990,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8774299,Volkswagen,Golf,8774299,"Highline 1,4 TSI 103 BlueM 5ov DSG",True,Keminmaa,17.07.2017,19900,17.07.2017
"1,8",https://www.nettiauto.com/volkswagen/golf/8885655,Volkswagen,Golf,8885655,"Highline 1,8 TSI 118 Special Edit 5-ov",False,Lieksa,17.07.2017,12500,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8842222,Volkswagen,Golf,8842222,"GTD 2,0 125 kW (170 hv) DSG-automaatti 4-ovinen, Hieno diesel-sportti!",True,Helsinki,17.07.2017,25800,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8637949,Volkswagen,Golf,8637949,"GTI 2,0 155kw 3-ov DSG - Tarjoushintaan! Maksuton toimitus sinua lähimpään liikkeeseemme!",True,Pori,17.07.2017,20800,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8688017,Volkswagen,Golf,8688017,"Highline 1,4 TSI 90 BM 5ov A (MY15)",True,Kouvola,17.07.2017,22900,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8869691,Volkswagen,Golf,8869691,"Trendline 1,2 TSI 63 5ov aj 60 tkm",True,Oulu,17.07.2017,16880,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8869690,Volkswagen,Golf,8869690,"Trendline 1,2 TSI 63 5ov aj 61 tkm",True,Oulu,17.07.2017,16890,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8921124,Volkswagen,Golf,8921124,"Trendline 1,2 TSI 63 kW (85 hv) BlueMotion Technol",True,Pori,17.07.2017,13800,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8894707,Volkswagen,Golf,8894707,"Comfortline 1,6 TDI 77 kW (105 hv) BlueMotion Technology 4-ovinen **Merkkihuoltokirja, Xenon-valot**",True,Vantaa,17.07.2017,9490,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8697150,Volkswagen,Golf,8697150,GTI 2.0 Turbo 147kW FSI DSG-aut.,True,Joensuu,17.07.2017,14900,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8933219,Volkswagen,Golf,8933219,"GTD 2,0 125 kW (170 hv) 4-ovinen",True,Hämeenlinna,17.07.2017,17800,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8916632,Volkswagen,Golf,8916632,"Comfortline 1,2 TSI BlueM 5ov DSG (MY14)",False,Joensuu,17.07.2017,17900,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8699947,Volkswagen,Golf,8699947,"GTD 2,0 TDI 135 DSG (MY17)",True,Varkaus,17.07.2017,38900,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8776675,Volkswagen,Golf,8776675,"Comfortline 1,2 TSI 77 BlueM 5ov, EBERSPÄCHER",False,Raisio,17.07.2017,12900,17.07.2017
"1,0",https://www.nettiauto.com/volkswagen/golf/8906657,Volkswagen,Golf,8906657,"KYSY TAJOUS FIKSU DIILILLÄ Trendline 1,0 TSI 63",True,Kuopio,17.07.2017,21600,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8845334,Volkswagen,Golf,8845334,"Trendline 1,2 TSI 63 5ov *VAIHTODIILI-VAIHTOA...",True,Jyväskylä,17.07.2017,14990,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8389658,Volkswagen,Golf,8389658,"Trendline 1,2 TSI 63 kW (85 hv) BlueMotion Technol *6 KK KOROTONTA JA KULUTONTA MAKSUAIKAA*",True,Kotka,17.07.2017,14890,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8847313,Volkswagen,Golf,8847313,"Comfortline 1.6 TDI BlueMotion 5d + Webasto, Navi",True,Tampere,17.07.2017,14800,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8759215,Volkswagen,Golf,8759215,"Trendline 1,2 TSI 63 BlueM 5ov",True,Tampere,17.07.2017,14890,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8837869,Volkswagen,Golf,8837869,"*LOISTAVA* 1.6 TDI 66kW Man. 5D Bluemotion Erittäin siisti! Tarkastettuna, rahoituksella ja kotiin toimitettuna!",True,Hämeenlinna,17.07.2017,17340,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8941159,Volkswagen,Golf,8941159,"Comfortline 1,2 TSI 77kw BlueMoT 5-ov",False,Jyväskylä,17.07.2017,10900,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8933175,Volkswagen,Golf,8933175,"Comfortline 1,4 TSI 92 kW (125 hv) DSG-automaatti",True,Kotka,17.07.2017,29400,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8957921,Volkswagen,Golf,8957921,"Luxline 1,2 TSI 63 5ov (MY17)",True,Tampere,17.07.2017,19450,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8894005,Volkswagen,Golf,8894005,"Comfortline 1,2 TSI BlueM 5ov (MY15) 1 omistaja!",True,Lohja,17.07.2017,17490,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8888701,Volkswagen,Golf,8888701,"Trendline 1,4 59 kW 4-ov",True,Turku,17.07.2017,8900,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8488093,Volkswagen,Golf,8488093,"Comfortline 1,6 TDI BlueMotion 4MOTION",True,Mikkeli,17.07.2017,20900,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8935306,Volkswagen,Golf,8935306,"Comfortline 1,6 TDI 77 kW (105 hv) BlueMotion Technology DSG-automaatti 4-ov",False,Espoo,17.07.2017,14350,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8694104,Volkswagen,Golf,8694104,"Comfortline 1,4 90 kW TSI, DSG-autom. 4-ov",True,Raasepori,17.07.2017,12900,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8699830,Volkswagen,Golf,8699830,"Trendline 1,2 TSI 63 BlueM 5ov (MY15) aj vain 63tkm""TARJOUSAUTO korko 1 %""",True,Oulu,17.07.2017,16880,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8774820,Volkswagen,Golf,8774820,"BlueMotion 1,6 TDI 77 kW (105 hv) 4-ovinen",False,Tampere,17.07.2017,8990,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8962921,Volkswagen,Golf,8962921,"TGI Kaasu/bensa, 89e/kk Gasum sopimuksella!",False,Espoo,17.07.2017,19400,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8831642,Volkswagen,Golf,8831642,"Comfortline 1,6 TDI BlueM 5ov",True,Kokkola,17.07.2017,16900,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8933561,Volkswagen,Golf,8933561,"GTI 2,0 TSI 169KW (230 hv) Bluemotion Technology. Hyvin varusteltu ja siistikuntoinen ! Jopa ilman käsirahaa !",True,Lahti,17.07.2017,29900,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8871626,Volkswagen,Golf,8871626,"Comfortline 1,4 TSI 92 kW (125 hv) DSG-automaatti",True,Kouvola,17.07.2017,34500,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8932923,Volkswagen,Golf,8932923,"Comfortline 1,6 TDI 77 kW (105 hv) BlueMotion Tech",True,Vantaa,17.07.2017,21900,17.07.2017
"1,0",https://www.nettiauto.com/volkswagen/golf/8666452,Volkswagen,Golf,8666452,Comfortline 1.0 TSI 81kW,True,Helsinki,17.07.2017,24000,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8938382,Volkswagen,Golf,8938382,"GTI 2,0 155 kW (210 hv) DSG 4-ovinen NAHAT XENON DYNAUDIO KATTOLUUKKU ym ym",True,Hyvinkää,17.07.2017,18900,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8824426,Volkswagen,Golf,8824426,"GTI Edition 35 2,0 173 5ov DSG",False,Helsinki,17.07.2017,23400,17.07.2017
"1,0",https://www.nettiauto.com/volkswagen/golf/8650170,Volkswagen,Golf,8650170,"Comfortline 1,0 TSI 81 kW (110 hv)",True,Seinäjoki,17.07.2017,25721,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8763940,Volkswagen,Golf,8763940,"Comfortline 1,6 TDI 77 kW (105 hv) # BLUETOOTH # VAKIONOPEUDENSÄÄDI...",True,Helsinki,17.07.2017,10900,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8922881,Volkswagen,Golf,8922881,"Comfortline 1,6 TDI 77 BlueMoT 5-ov",True,Mikkeli,17.07.2017,11900,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8881563,Volkswagen,Golf,8881563,"Highline 1,4 TSI 118 kW (160hv) DSG-automaatti 5-ovinen",False,Kangasala,17.07.2017,16600,17.07.2017
"2,0",https://www.nettiauto.com/volkswagen/golf/8853422,Volkswagen,Golf,8853422,"GTI 2,0 TSI BlueMotion 5ov DSG TARJOUS!",False,Joensuu,17.07.2017,33500,17.07.2017
"1,2",https://www.nettiauto.com/volkswagen/golf/8535331,Volkswagen,Golf,8535331,"Trendline 1,2 TSI 63 kW (85 hv)",True,Kokkola,17.07.2017,17900,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/7713022,Volkswagen,Golf,7713022,"Comfort 1,4 TSI 90 5ov DSG",True,Oulu,17.07.2017,14900,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8961568,Volkswagen,Golf,8961568,1.6 75kw Comfort 3-ov.,True,Jyväskylä,17.07.2017,12900,17.07.2017
"1,6",https://www.nettiauto.com/volkswagen/golf/8881116,Volkswagen,Golf,8881116,"Trendline 1,6 TDI 66 kW (90 hv)",True,Seinäjoki,17.07.2017,23740,17.07.2017
"1,4",https://www.nettiauto.com/volkswagen/golf/8960562,Volkswagen,Golf,8960562,"Highline 1,4 TSI 110 ACT BM 5ov A (MY15) aj vain 10 tkm",True,Oulu,17.07.2017,26890,17.07.2017
